id,name,url,platform,catalog_type,government_level,country,country_name,owner_name,owner_type,api_endpoint,dataset_count,status
ascensionparishla.data.socrata.com,,https://ascensionparishla.data.socrata.com,socrata,Open data portal,,,,,,https://ascensionparishla.data.socrata.com/api,0,active
atlanta.data.socrata.com,,https://atlanta.data.socrata.com,socrata,Open data portal,,,,,,https://atlanta.data.socrata.com/api,5,active
auburnmaine.data.socrata.com,,https://auburnmaine.data.socrata.com,socrata,Open data portal,,,,,,https://auburnmaine.data.socrata.com/api,0,active
auditor-ca.demo.socrata.com,California State Auditor Open Data,https://auditor-ca.demo.socrata.com,socrata,Open data portal,state,US,United States,California State Auditor,Regional government,https://auditor-ca.demo.socrata.com/api,13,active
austin-metro.demo.socrata.com,Austin Capital Metro,https://austin-metro.demo.socrata.com,socrata,Open data portal,state,US,United States,Socrata,Business,https://austin-metro.demo.socrata.com/api,46,active
austintexas-op-beta.demo.socrata.com,,https://austintexas-op-beta.demo.socrata.com,socrata,Open data portal,,,,,,https://austintexas-op-beta.demo.socrata.com/api,9,active
barnstablecountyma.data.socrata.com,,https://barnstablecountyma.data.socrata.com,socrata,Open data portal,,,,,,https://barnstablecountyma.data.socrata.com/api,0,active
bastropcountytx-erppro.data.socrata.com,,https://bastropcountytx-erppro.data.socrata.com,socrata,Open data portal,,,,,,https://bastropcountytx-erppro.data.socrata.com/api,0,active
baycountymi.data.socrata.com,,https://baycountymi.data.socrata.com,socrata,Open data portal,,,,,,https://baycountymi.data.socrata.com/api,0,active
bcnv.data.socrata.com,,https://bcnv.data.socrata.com,socrata,Open data portal,,,,,,https://bcnv.data.socrata.com/api,0,active
beaufortcountysc.data.socrata.com,,https://beaufortcountysc.data.socrata.com,socrata,Open data portal,,,,,,https://beaufortcountysc.data.socrata.com/api,0,active
beaufortcountyschools.data.socrata.com,,https://beaufortcountyschools.data.socrata.com,socrata,Open data portal,,,,,,https://beaufortcountyschools.data.socrata.com/api,0,active
bentoncounty.data.socrata.com,,https://bentoncounty.data.socrata.com,socrata,Open data portal,,,,,,https://bentoncounty.data.socrata.com/api,0,active
bentonvillear.data.socrata.com,,https://bentonvillear.data.socrata.com,socrata,Open data portal,,,,,,https://bentonvillear.data.socrata.com/api,0,active
berkeleycountywv.data.socrata.com,,https://berkeleycountywv.data.socrata.com,socrata,Open data portal,,,,,,https://berkeleycountywv.data.socrata.com/api,0,active
bernalillocountynm.data.socrata.com,,https://bernalillocountynm.data.socrata.com,socrata,Open data portal,,,,,,https://bernalillocountynm.data.socrata.com/api,1,active
bloomfieldct.data.socrata.com,,https://bloomfieldct.data.socrata.com,socrata,Open data portal,,,,,,https://bloomfieldct.data.socrata.com/api,0,active
bloomfieldtwp.data.socrata.com,,https://bloomfieldtwp.data.socrata.com,socrata,Open data portal,,,,,,https://bloomfieldtwp.data.socrata.com/api,0,active
boulderco.data.socrata.com,,https://boulderco.data.socrata.com,socrata,Open data portal,,,,,,https://boulderco.data.socrata.com/api,4,active
brec.data.socrata.com,,https://brec.data.socrata.com,socrata,Open data portal,,,,,,https://brec.data.socrata.com/api,0,active
bridgeportct.data.socrata.com,,https://bridgeportct.data.socrata.com,socrata,Open data portal,,,,,,https://bridgeportct.data.socrata.com/api,4,active
brightonco-co.data.socrata.com,,https://brightonco-co.data.socrata.com,socrata,Open data portal,,,,,,https://brightonco-co.data.socrata.com/api,0,active
bronx-lehman-cuny-staging.data.socrata.com,,https://bronx-lehman-cuny-staging.data.socrata.com,socrata,Open data portal,,,,,,https://bronx-lehman-cuny-staging.data.socrata.com/api,1,active
bronx.lehman.cuny.edu,Lehman College Community Connect: Bronx Information Portal | Bronx Information Portal | Lehman College,https://bronx.lehman.cuny.edu,socrata,Open data portal,state,US,United States,"Lehman College, City University of New York",Academy,https://bronx.lehman.cuny.edu/api,352,active
brookhavenga.data.socrata.com,,https://brookhavenga.data.socrata.com,socrata,Open data portal,,,,,,https://brookhavenga.data.socrata.com/api,0,active
budget-qa-reporting.data.socrata.com,,https://budget-qa-reporting.data.socrata.com,socrata,Open data portal,,,,,,https://budget-qa-reporting.data.socrata.com/api,2,active
byroncenterpublicschools.data.socrata.com,,https://byroncenterpublicschools.data.socrata.com,socrata,Open data portal,,,,,,https://byroncenterpublicschools.data.socrata.com/api,0,active
bythenumbers.sco.ca.gov,By The Numbers - CA Local Government Financial Data,https://bythenumbers.sco.ca.gov,socrata,Open data portal,state,US,United States,California State Controller's Office,State government,https://bythenumbers.sco.ca.gov/api,96,active
ca-sco.demo.socrata.com,,https://ca-sco.demo.socrata.com,socrata,Open data portal,,,,,,https://ca-sco.demo.socrata.com/api,16,active
calhouncountymi.data.socrata.com,,https://calhouncountymi.data.socrata.com,socrata,Open data portal,,,,,,https://calhouncountymi.data.socrata.com/api,0,active
cambriacounty-pa.data.socrata.com,,https://cambriacounty-pa.data.socrata.com,socrata,Open data portal,,,,,,https://cambriacounty-pa.data.socrata.com/api,0,active
camden.demo.socrata.com,,https://camden.demo.socrata.com,socrata,Open data portal,,,,,,https://camden.demo.socrata.com/api,0,active
camdencountyga-sheriff.data.socrata.com,,https://camdencountyga-sheriff.data.socrata.com,socrata,Open data portal,,,,,,https://camdencountyga-sheriff.data.socrata.com/api,0,active
capecoral.data.socrata.com,,https://capecoral.data.socrata.com,socrata,Open data portal,,,,,,https://capecoral.data.socrata.com/api,2,active
carsonca.data.socrata.com,,https://carsonca.data.socrata.com,socrata,Open data portal,,,,,,https://carsonca.data.socrata.com/api,0,active
carsoncity.data.socrata.com,Performance Carson City Dashboard | Performance Carson City Dashboard,https://carsoncity.data.socrata.com,socrata,Open data portal,federal,US,United States,Carson City Government,Local government,https://carsoncity.data.socrata.com/api,19,active
casagrandeaz.data.socrata.com,,https://casagrandeaz.data.socrata.com,socrata,Open data portal,,,,,,https://casagrandeaz.data.socrata.com/api,3,active
catalegdades.caib.cat,Catàleg Dades Obertes Illes Balears,https://catalegdades.caib.cat,socrata,Open data portal,state,ES,Spain,Govern de les Illes Baleares,Regional government,https://catalegdades.caib.cat/api,0,active
ccsd.data.socrata.com,,https://ccsd.data.socrata.com,socrata,Open data portal,,,,,,https://ccsd.data.socrata.com/api,0,active
celebratingcities.data.socrata.com,Data | Celebrating Cities | Open Data Portal,https://celebratingcities.data.socrata.com,socrata,Open data portal,federal,World,World,Celebratingcities,Central government,https://celebratingcities.data.socrata.com/api,94,active
centennialco.data.socrata.com,,https://centennialco.data.socrata.com,socrata,Open data portal,,,,,,https://centennialco.data.socrata.com/api,0,active
cfschools.data.socrata.com,,https://cfschools.data.socrata.com,socrata,Open data portal,,,,,,https://cfschools.data.socrata.com/api,0,active
champaignil.data.socrata.com,,https://champaignil.data.socrata.com,socrata,Open data portal,,,,,,https://champaignil.data.socrata.com/api,0,active
chicago.socrata.com,Chicago Open Data Portal,https://chicago.socrata.com,socrata,Open data portal,local,US,United States,City of Chicago,Local government,https://chicago.socrata.com/api,908,active
chicorec.data.socrata.com,,https://chicorec.data.socrata.com,socrata,Open data portal,,,,,,https://chicorec.data.socrata.com/api,0,active
chpl.data.socrata.com,,https://chpl.data.socrata.com,socrata,Open data portal,,,,,,https://chpl.data.socrata.com/api,0,active
chronicdata.cdc.gov,Data | Centers for Disease Control and Prevention - CDC Chronic Data,https://chronicdata.cdc.gov,socrata,Open data portal,federal,US,United States,Centers for Disease Control and Prevention,Central government,https://chronicdata.cdc.gov/api,1100,active
citydata.mesaaz.gov,City of Mesa Internal Performance Portal,https://citydata.mesaaz.gov,socrata,Open data portal,local,US,United States,City of Mesa,Local government,https://citydata.mesaaz.gov/api,296,active
cityofabilenetx.data.socrata.com,,https://cityofabilenetx.data.socrata.com,socrata,Open data portal,,,,,,https://cityofabilenetx.data.socrata.com/api,0,active
cityofalbany.data.socrata.com,,https://cityofalbany.data.socrata.com,socrata,Open data portal,,,,,,https://cityofalbany.data.socrata.com/api,0,active
cityofbranson-edp.data.socrata.com,,https://cityofbranson-edp.data.socrata.com,socrata,Open data portal,,,,,,https://cityofbranson-edp.data.socrata.com/api,0,active
cityofcamas.demo.socrata.com,,https://cityofcamas.demo.socrata.com,socrata,Open data portal,,,,,,https://cityofcamas.demo.socrata.com/api,8,active
cityofcharlestonwv.data.socrata.com,,https://cityofcharlestonwv.data.socrata.com,socrata,Open data portal,,,,,,https://cityofcharlestonwv.data.socrata.com/api,0,active
cityofchesapeake.data.socrata.com,,https://cityofchesapeake.data.socrata.com,socrata,Open data portal,,,,,,https://cityofchesapeake.data.socrata.com/api,15,active
cityofchicago-v2.demo.socrata.com,City of Chicago | Data Portal,https://cityofchicago-v2.demo.socrata.com,socrata,Open data portal,local,US,United States,The City of Chicago,Local government,https://cityofchicago-v2.demo.socrata.com/api,5,active
cityofcudahy.data.socrata.com,,https://cityofcudahy.data.socrata.com,socrata,Open data portal,,,,,,https://cityofcudahy.data.socrata.com/api,1,active
cityofdiboll.data.socrata.com,,https://cityofdiboll.data.socrata.com,socrata,Open data portal,,,,,,https://cityofdiboll.data.socrata.com/api,0,active
cityofedmonds-erp.data.socrata.com,,https://cityofedmonds-erp.data.socrata.com,socrata,Open data portal,,,,,,https://cityofedmonds-erp.data.socrata.com/api,0,active
cityoffairbanks.data.socrata.com,,https://cityoffairbanks.data.socrata.com,socrata,Open data portal,,,,,,https://cityoffairbanks.data.socrata.com/api,0,active
cityoffairfaxpd.data.socrata.com,,https://cityoffairfaxpd.data.socrata.com,socrata,Open data portal,,,,,,https://cityoffairfaxpd.data.socrata.com/api,6,active
cityoffullertonca.data.socrata.com,,https://cityoffullertonca.data.socrata.com,socrata,Open data portal,,,,,,https://cityoffullertonca.data.socrata.com/api,0,active
cityofglendoraca.data.socrata.com,,https://cityofglendoraca.data.socrata.com,socrata,Open data portal,,,,,,https://cityofglendoraca.data.socrata.com/api,0,active
cityofhelenamt.data.socrata.com,,https://cityofhelenamt.data.socrata.com,socrata,Open data portal,,,,,,https://cityofhelenamt.data.socrata.com/api,0,active
cityofindianwells.data.socrata.com,,https://cityofindianwells.data.socrata.com,socrata,Open data portal,,,,,,https://cityofindianwells.data.socrata.com/api,0,active
cityofkingman.data.socrata.com,,https://cityofkingman.data.socrata.com,socrata,Open data portal,,,,,,https://cityofkingman.data.socrata.com/api,0,active
cityoflagunabeach-ca.data.socrata.com,,https://cityoflagunabeach-ca.data.socrata.com,socrata,Open data portal,,,,,,https://cityoflagunabeach-ca.data.socrata.com/api,0,active
cityoflancaster.data.socrata.com,,https://cityoflancaster.data.socrata.com,socrata,Open data portal,,,,,,https://cityoflancaster.data.socrata.com/api,0,active
cityoflaramie.data.socrata.com,,https://cityoflaramie.data.socrata.com,socrata,Open data portal,,,,,,https://cityoflaramie.data.socrata.com/api,2,active
cityofmelrose.data.socrata.com,,https://cityofmelrose.data.socrata.com,socrata,Open data portal,,,,,,https://cityofmelrose.data.socrata.com/api,0,active
cityofmenifee.data.socrata.com,,https://cityofmenifee.data.socrata.com,socrata,Open data portal,,,,,,https://cityofmenifee.data.socrata.com/api,0,active
cityofmethuenma.data.socrata.com,,https://cityofmethuenma.data.socrata.com,socrata,Open data portal,,,,,,https://cityofmethuenma.data.socrata.com/api,0,active
cityofmonroeoh.data.socrata.com,,https://cityofmonroeoh.data.socrata.com,socrata,Open data portal,,,,,,https://cityofmonroeoh.data.socrata.com/api,0,active
cityofnampa.data.socrata.com,,https://cityofnampa.data.socrata.com,socrata,Open data portal,,,,,,https://cityofnampa.data.socrata.com/api,6,active
cityofoakley.data.socrata.com,,https://cityofoakley.data.socrata.com,socrata,Open data portal,,,,,,https://cityofoakley.data.socrata.com/api,0,active
cityoforange-ca-of.data.socrata.com,,https://cityoforange-ca-of.data.socrata.com,socrata,Open data portal,,,,,,https://cityoforange-ca-of.data.socrata.com/api,0,active
cityofpacifica.data.socrata.com,,https://cityofpacifica.data.socrata.com,socrata,Open data portal,,,,,,https://cityofpacifica.data.socrata.com/api,0,active
cityofparkcity.data.socrata.com,,https://cityofparkcity.data.socrata.com,socrata,Open data portal,,,,,,https://cityofparkcity.data.socrata.com/api,0,active
cityofpensacolafl.data.socrata.com,,https://cityofpensacolafl.data.socrata.com,socrata,Open data portal,,,,,,https://cityofpensacolafl.data.socrata.com/api,0,active
cityofpflugervilletx.data.socrata.com,,https://cityofpflugervilletx.data.socrata.com,socrata,Open data portal,,,,,,https://cityofpflugervilletx.data.socrata.com/api,0,active
cityofrockisland.data.socrata.com,,https://cityofrockisland.data.socrata.com,socrata,Open data portal,,,,,,https://cityofrockisland.data.socrata.com/api,1,active
cityofsheridanwy.data.socrata.com,,https://cityofsheridanwy.data.socrata.com,socrata,Open data portal,,,,,,https://cityofsheridanwy.data.socrata.com/api,0,active
cityoftracyca.data.socrata.com,,https://cityoftracyca.data.socrata.com,socrata,Open data portal,,,,,,https://cityoftracyca.data.socrata.com/api,0,active
cityoftulare.data.socrata.com,,https://cityoftulare.data.socrata.com,socrata,Open data portal,,,,,,https://cityoftulare.data.socrata.com/api,2,active
cityofwestcovinaca.data.socrata.com,,https://cityofwestcovinaca.data.socrata.com,socrata,Open data portal,,,,,,https://cityofwestcovinaca.data.socrata.com/api,0,active
cityofwillmar-edp.data.socrata.com,,https://cityofwillmar-edp.data.socrata.com,socrata,Open data portal,,,,,,https://cityofwillmar-edp.data.socrata.com/api,0,active
cityofwoodland.data.socrata.com,,https://cityofwoodland.data.socrata.com,socrata,Open data portal,,,,,,https://cityofwoodland.data.socrata.com/api,0,active
cityofyorbalinda.data.socrata.com,,https://cityofyorbalinda.data.socrata.com,socrata,Open data portal,,,,,,https://cityofyorbalinda.data.socrata.com/api,0,active
citystaug.data.socrata.com,,https://citystaug.data.socrata.com,socrata,Open data portal,,,,,,https://citystaug.data.socrata.com/api,0,active
clatsop.data.socrata.com,,https://clatsop.data.socrata.com,socrata,Open data portal,,,,,,https://clatsop.data.socrata.com/api,5,active
claycountysheriff-fl.data.socrata.com,,https://claycountysheriff-fl.data.socrata.com,socrata,Open data portal,,,,,,https://claycountysheriff-fl.data.socrata.com/api,0,active
clemsonsc.data.socrata.com,,https://clemsonsc.data.socrata.com,socrata,Open data portal,,,,,,https://clemsonsc.data.socrata.com/api,0,active
co-clinton-oh.data.socrata.com,,https://co-clinton-oh.data.socrata.com,socrata,Open data portal,,,,,,https://co-clinton-oh.data.socrata.com/api,0,active
coa-internal.demo.socrata.com,,https://coa-internal.demo.socrata.com,socrata,Open data portal,,,,,,https://coa-internal.demo.socrata.com/api,14,active
coconinocountyaz.data.socrata.com,,https://coconinocountyaz.data.socrata.com,socrata,Open data portal,,,,,,https://coconinocountyaz.data.socrata.com/api,0,active
collin-county-tx-ja.data.socrata.com,,https://collin-county-tx-ja.data.socrata.com,socrata,Open data portal,,,,,,https://collin-county-tx-ja.data.socrata.com/api,3,active
colonialheightsva-pd.data.socrata.com,,https://colonialheightsva-pd.data.socrata.com,socrata,Open data portal,,,,,,https://colonialheightsva-pd.data.socrata.com/api,0,active
coloradospringsco-pd.data.socrata.com,,https://coloradospringsco-pd.data.socrata.com,socrata,Open data portal,,,,,,https://coloradospringsco-pd.data.socrata.com/api,0,active
columbiasc.data.socrata.com,,https://columbiasc.data.socrata.com,socrata,Open data portal,,,,,,https://columbiasc.data.socrata.com/api,11,active
como.data.socrata.com,,https://como.data.socrata.com,socrata,Open data portal,,,,,,https://como.data.socrata.com/api,0,active
controllerdata.lacity.org,Los Angeles Open Data - Controller Data,https://controllerdata.lacity.org,socrata,Open data portal,local,US,United States,"Kenneth Mejia, Los Angeles City Controller.",Local government,https://controllerdata.lacity.org/api,86,active
conyersga.data.socrata.com,,https://conyersga.data.socrata.com,socrata,Open data portal,,,,,,https://conyersga.data.socrata.com/api,5,active
cookcounty.data.socrata.com,Cook County Open Data Catalog,https://cookcounty.data.socrata.com,socrata,Open data portal,local,US,United States,Cook County Government,Local government,https://cookcounty.data.socrata.com/api,9,active
coos-county-edp.data.socrata.com,,https://coos-county-edp.data.socrata.com,socrata,Open data portal,,,,,,https://coos-county-edp.data.socrata.com/api,0,active
corsicanatx.data.socrata.com,,https://corsicanatx.data.socrata.com,socrata,Open data portal,,,,,,https://corsicanatx.data.socrata.com/api,0,active
corstat.coronaca.gov,Open Data Portal |  Corona Open Performance,https://corstat.coronaca.gov,socrata,Open data portal,local,US,United States,Corona Open Performance,Local government,https://corstat.coronaca.gov/api,91,active
corvallisoregon-internal.data.socrata.com,,https://corvallisoregon-internal.data.socrata.com,socrata,Open data portal,,,,,,https://corvallisoregon-internal.data.socrata.com/api,0,active
cos-data.seattle.gov,,https://cos-data.seattle.gov,socrata,Open data portal,,,,,,https://cos-data.seattle.gov/api,143,active
countyofnapa-ca.data.socrata.com,,https://countyofnapa-ca.data.socrata.com,socrata,Open data portal,,,,,,https://countyofnapa-ca.data.socrata.com/api,0,active
covid19.buffalony.gov,"COVID-19 Buffalo, NY Data Catalog",https://covid19.buffalony.gov,socrata,Open data portal,local,US,United States,Unknown (likely City of Buffalo or local government),Local government,https://covid19.buffalony.gov/api,21,active
cravencountync.data.socrata.com,,https://cravencountync.data.socrata.com,socrata,Open data portal,,,,,,https://cravencountync.data.socrata.com/api,0,active
cthru.data.socrata.com,,https://cthru.data.socrata.com,socrata,Open data portal,,,,,,https://cthru.data.socrata.com/api,16,active
cudahyca.data.socrata.com,,https://cudahyca.data.socrata.com,socrata,Open data portal,,,,,,https://cudahyca.data.socrata.com/api,0,active
cumberlandcounty.data.socrata.com,,https://cumberlandcounty.data.socrata.com,socrata,Open data portal,,,,,,https://cumberlandcounty.data.socrata.com/api,2,active
dallasopendata.com,"Dallas, Tx Open Data",https://www.dallasopendata.com,socrata,Open data portal,local,US,United States,City of Dallas,Local government,https://www.dallasopendata.com/api,342,active
dashboard.edmonton.ca,City of Edmonton Open data portal,https://dashboard.edmonton.ca,socrata,Open data portal,local,CA,Canada,City of Edmonton,Local government,https://dashboard.edmonton.ca/api,9,active
dashboard.plano.gov,City of Plano | Open Data Portal,https://dashboard.plano.gov,socrata,Open data portal,local,US,United States,City of Plano,Local government,https://dashboard.plano.gov/api,30,active
dashboarddata.caloes.ca.gov,,https://dashboarddata.caloes.ca.gov,socrata,Open data portal,,,,,,https://dashboarddata.caloes.ca.gov/api,0,active
data-cosm.hub.arcgis.com,City of San Marcos Open Data,https://data-cosm.hub.arcgis.com,socrata,Open data portal,local,US,United States,City of San Marcos,Local government,https://data-cosm.hub.arcgis.com/api,0,active
data.act.gov.au,Australian Capital Territory (ACT) Government Open Data Portal,https://www.data.act.gov.au,socrata,Open data portal,state,AU,Australia,ACT Government,Regional government,https://www.data.act.gov.au/api,440,active
data.albanyny.gov,openAlbany,https://data.albanyny.gov,socrata,Open data portal,local,US,United States,City of Albany,Local government,https://data.albanyny.gov/api,0,active
data.americorps.gov,CNCS Open Data,https://data.americorps.gov,socrata,Open data portal,federal,US,United States,AmeriCorps,Central government,https://data.americorps.gov/api,0,active
data.auburnwa.gov,Auburn Open Data | Auburn Open Data,https://data.auburnwa.gov,socrata,Open data portal,local,US,United States,City of Auburn,Local government,https://data.auburnwa.gov/api,31,active
data.austintexas.gov,City of Austin Open Data Portal,https://data.austintexas.gov,socrata,Open data portal,local,US,United States,City of Austin,Local government,https://data.austintexas.gov/api,0,active
data.bayareametro.gov,,https://data.bayareametro.gov,socrata,Open data portal,,,,,,https://data.bayareametro.gov/api,2140,active
data.bellevuewa.gov,City of Bellevue Open Data Portal,https://data.bellevuewa.gov,socrata,Open data portal,local,US,United States,City of Bellevue,Local government,https://data.bellevuewa.gov/api,0,active
data.bloomington.in.gov,City of Bloomington Open Data Portal,https://data.bloomington.in.gov,socrata,Open data portal,local,US,United States,"City of Bloomington, Indiana",Local government,https://data.bloomington.in.gov/api,200,active
data.brla.gov,Open Data Baton Rouge,https://data.brla.gov,socrata,Open data portal,local,US,United States,"City of Baton Rouge, Parish of East Baton Rouge",Local government,https://data.brla.gov/api,240,active
data.bts.gov,BTS Data Inventory,https://data.bts.gov,socrata,Open data portal,federal,US,United States,Bureau of Transportation Statistics (BTS),Central government,https://data.bts.gov/api,149,active
data.buffalony.gov,,https://data.buffalony.gov,socrata,Open data portal,,,,,,https://data.buffalony.gov/api,1,active
data.calgary.ca,City of Calgary Open Data Portal,https://data.calgary.ca,socrata,Open data portal,local,CA,Canada,City of Calgary,Local government,https://data.calgary.ca/api,428,active
data.cambridgema.gov,"City of Cambridge, MA Open Data Catalog",https://data.cambridgema.gov,socrata,Open data portal,local,US,United States,"City of Cambridge, Ma",Local government,https://data.cambridgema.gov/api,282,active
data.cdc.gov,Data | Centers for Disease Control and Prevention - CDC,https://data.cdc.gov,socrata,Open data portal,federal,US,United States,Centers for Disease Control and Prevention,Central government,https://data.cdc.gov/api,1100,active
data.cdp.net,"CDP Cities, States and Regions Open Data Portal",https://data.cdp.net,socrata,Open data portal,federal,World,World,CDP Worldwide,Civil society,https://data.cdp.net/api,292,active
data.chattlibrary.org,Chattanooga Open Data Portal,https://data.chattlibrary.org,socrata,Open data portal,local,US,United States,City of Chattanooga,Local government,https://data.chattlibrary.org/api,0,active
data.cincinnati-oh.gov,Cincinnati Open Data Portal | Tyler Data & Insights,https://data.cincinnati-oh.gov,socrata,Open data portal,local,US,United States,City of Cincinnati,Local government,https://data.cincinnati-oh.gov/api,101,active
data.cityofberkeley.info,,https://data.cityofberkeley.info,socrata,Open data portal,,,,,,https://data.cityofberkeley.info/api,43,active
data.cityofchicago.org,"Chicago, Il Open Data",https://data.cityofchicago.org,socrata,Open data portal,local,US,United States,The City of Chicago,Local government,https://data.cityofchicago.org/api,908,active
data.cityofevanston.org,Evanston Open Data Portal,https://data.cityofevanston.org,socrata,Open data portal,local,US,United States,City of Evanston,Local government,https://data.cityofevanston.org/api,0,active
data.cityofgainesville.org,DataGNV - Gainesville's Open Data Portal,https://data.cityofgainesville.org,socrata,Open data portal,local,US,United States,City of Gaunesville,Local government,https://data.cityofgainesville.org/api,89,active
data.cityofnewyork.us,NYC Open Data Portal,https://data.cityofnewyork.us,socrata,Open data portal,local,US,United States,City of New York,Local government,https://data.cityofnewyork.us/api,2394,active
data.cityoforlando.net,,https://data.cityoforlando.net,socrata,Open data portal,,,,,,https://data.cityoforlando.net/api,27,active
data.colorado.gov,Colorado Information Marketplace,https://data.colorado.gov,socrata,Open data portal,state,US,United States,State of Colorado,Regional government,https://data.colorado.gov/api,634,active
data.coloradosprings.gov,Colorado Springs Open Data Catalog,https://data.coloradosprings.gov,socrata,Open data portal,local,US,United States,City of Colorado Springs,Local government,https://data.coloradosprings.gov/api,6,active
data.countyofriverside.us,Riverside County Open Data | Riverside County Open Data,https://data.countyofriverside.us,socrata,Open data portal,state,US,United States,"County of Riverside, California",Regional government,https://data.countyofriverside.us/api,28,active
data.cstx.gov,College Station - Open Data | CSTX Open Data,https://data.cstx.gov,socrata,Open data portal,local,US,United States,City of College Station,Local government,https://data.cstx.gov/api,17,active
data.ct.gov,Connecticut Open Data,https://data.ct.gov,socrata,Open data portal,state,US,United States,State of Connecticut,Regional government,https://data.ct.gov/api,591,active
data.culvercity.org,City of Culver City Open Data Catalog,https://data.culvercity.org,socrata,Open data portal,local,US,United States,Culver city,Local government,https://data.culvercity.org/api,0,active
data.datacenterresearch.org,The Data Center Open Data,https://data.datacenterresearch.org,socrata,Open data portal,state,US,United States,The Data Center (Nonprofit Knowledge Works),Non-profit,https://data.datacenterresearch.org/api,45,active
data.debtwatch.treasurer.ca.gov,California State Treasurer - Fiona Ma,https://data.debtwatch.treasurer.ca.gov,socrata,Open data portal,state,US,United States,California State Treasurer,Regional government,https://data.debtwatch.treasurer.ca.gov/api,0,active
data.delaware.gov,Delaware Open Data Portal Published Assets,https://data.delaware.gov,socrata,Open data portal,state,US,United States,State of Delaware,Regional government,https://data.delaware.gov/api,172,active
data.drpt.virginia.gov,Virginia Department of Rail and Public Transportation,https://data.drpt.virginia.gov,socrata,Open data portal,state,US,United States,Virginia Department of Rail and Public Transportation,Regional government,https://data.drpt.virginia.gov/api,0,active
data.dumfriesva.gov,Dumfries Open Data Portal,https://data.dumfriesva.gov,socrata,Open data portal,local,US,United States,Town of Dumfries,Local government,https://data.dumfriesva.gov/api,39,active
data.edd.ca.gov,EDD Open Data Portal,https://data.edd.ca.gov,socrata,Open data portal,state,US,United States,California Employment Development Department (EDD),Central government,https://data.edd.ca.gov/api,0,active
data.edmonton.ca,City of Edmonton Open Data Portal,https://data.edmonton.ca,socrata,Open data portal,local,CA,Canada,City Of Edmonton,Local government,https://data.edmonton.ca/api,1370,active
data.energystar.gov,ENERGY STAR Product Data Catalog,https://data.energystar.gov,socrata,Open data portal,federal,US,United States,EPA (U.S. Environmental Protection Agency),Central government,https://data.energystar.gov/api,52,active
data.everettwa.gov,Everett Open Data Portal,https://data.everettwa.gov,socrata,Open data portal,local,US,United States,City of Everett,Local government,https://data.everettwa.gov/api,120,active
data.fortworthtexas.gov,Open Data Portal for the City of Fort Worth,https://data.fortworthtexas.gov,socrata,Open data portal,local,US,United States,City of Fort Worth,Local government,https://data.fortworthtexas.gov/api,10,active
data.framinghamma.gov,Rally | Open Data Portal | Open Data Framingham,https://data.framinghamma.gov,socrata,Open data portal,local,US,United States,City of Framingham,Local government,https://data.framinghamma.gov/api,25,active
data.ftb.ca.gov,"Data, reports, and plans | FTB.ca.gov Open Data Portal",https://data.ftb.ca.gov,socrata,Open data portal,state,US,United States,Franchise Tax Board (FTB),Central government,https://data.ftb.ca.gov/api,0,active
data.fultoncountyga.gov,"Fulton County, Georgia - Open Data",https://data.fultoncountyga.gov,socrata,Open data portal,local,US,United States,Fulton County Government,Local government,https://data.fultoncountyga.gov/api,18,active
data.grandrapidsmi.gov,Grand Rapids Open Data Portal,https://data.grandrapidsmi.gov,socrata,Open data portal,local,US,United States,City of Grand Rapids,Local government,https://data.grandrapidsmi.gov/api,0,active
data.hartford.gov,City of Hartford GIS Open Data Catalog,https://data.hartford.gov,socrata,Open data portal,local,US,United States,City of Hartford,Local government,https://data.hartford.gov/api,0,active
data.honolulu.gov,"Honolulu County, Hi Open Data",https://data.honolulu.gov,socrata,Open data portal,local,US,United States,Honolulu County,Local government,https://data.honolulu.gov/api,58,active
data.illinois.gov,,https://data.illinois.gov,socrata,Open data portal,,,,,,https://data.illinois.gov/api,0,active
data.internal.drpt.virginia.gov,Virginia Department of Rail and Public Transportation (internal),https://data.internal.drpt.virginia.gov,socrata,Open data portal,state,US,United States,Virginia Department of Rail and Public Transportation,Regional government,https://data.internal.drpt.virginia.gov/api,0,active
data.iowa.gov,Iowa Open Data,https://data.iowa.gov,socrata,Open data portal,state,US,United States,Sate of Iowa,Regional government,https://data.iowa.gov/api,0,active
data.kcmo.org,Open Data KC,https://data.kcmo.org,socrata,Open data portal,local,US,United States,"City of Kansas, MO",Local government,https://data.kcmo.org/api,200,active
data.kingcounty.gov,King County GIS Center Spatial Data Catalog,https://data.kingcounty.gov,socrata,Open data portal,local,US,United States,"King County, WA",Local government,https://data.kingcounty.gov/api,265,active
data.lacity.org,Los Angeles Open Data,https://data.lacity.org,socrata,Open data portal,local,US,United States,City of Los Angeles,Local government,https://data.lacity.org/api,359,active
data.littlerock.gov,City of Little Rock Open Data and Performance,https://data.littlerock.gov,socrata,Open data portal,local,US,United States,City of Little Rock,Local government,https://data.littlerock.gov/api,86,active
data.macoupincountyil.gov,Macoupin Open Data Portal | Open Data | Macoupin County,https://data.macoupincountyil.gov,socrata,Open data portal,local,US,United States,Macoupin County,Local government,https://data.macoupincountyil.gov/api,46,active
data.marincounty.gov,County of Marin Open Data Portal,https://data.marincounty.gov,socrata,Open data portal,local,US,United States,"County of Marin, CA",Local government,https://data.marincounty.gov/api,47,active
